subject,scenario,bichoice,comb,priceprop,range,home_chg,work_chg,fasttime,town,highway,rzip,gender,race,state_answer,license,edu,employment,hsincome,hhsize,housit,residence,move,all_car,new_car,ev,new_ev,home_parking,hp2,hp3,hp4,hp5,hp6,home_evse,work_parking,work_evse,buycar,zipcode,dmileage,long_dist,gascost,age,used_car_owner,used_ev_owner,used,price,numprice,PopDensity,orphan,ev_owner,freq,priceshow
27,56,0,14873,0.85,300,20,5,30,10,70,25271,1,White,West Virginia,Yes,3,4,2,5,2,6,1,1,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,5,2,3,25271,10,1,120,35,1,0,1,"$5,000 ",5000,95.26329,1,0,6,4250
28,54,0,36184,1,300,1,3,30,5,30,85308,0,White,Arizona,Yes,4,5,3,2,1,1,2,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,3,3,85308,5,0,40,65,0,0,1,"$40,000 ",40000,3682.387,1,0,6,40000
28,28,0,27316,1,300,10,3,15,5,50,85308,0,White,Arizona,Yes,4,5,3,2,1,1,2,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,3,3,85308,5,0,40,65,0,0,1,"$40,000 ",40000,3682.387,1,0,6,40000
28,87,0,17125,1,400,0,20,30,5,70,85308,0,White,Arizona,Yes,4,5,3,2,1,1,2,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,3,3,85308,5,0,40,65,0,0,1,"$40,000 ",40000,3682.387,1,0,6,40000
28,31,1,66,0.7,300,1,20,60,no,no,85308,0,White,Arizona,Yes,4,5,3,2,1,1,2,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,3,3,85308,5,0,40,65,0,0,1,"$40,000 ",40000,3682.387,1,0,6,28000
28,23,0,28228,1,300,20,20,60,no,30,85308,0,White,Arizona,Yes,4,5,3,2,1,1,2,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,3,3,85308,5,0,40,65,0,0,1,"$40,000 ",40000,3682.387,1,0,6,40000
28,98,0,15391,1,200,10,10,15,10,70,85308,0,White,Arizona,Yes,4,5,3,2,1,1,2,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,3,3,85308,5,0,40,65,0,0,1,"$40,000 ",40000,3682.387,1,0,6,40000
29,134,1,11489,0.85,300,1,3,5,no,70,55129,0,White,Minnesota,Yes,5,1,2,1,2,1,3,1,1,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,2,3,3,55129,45,4,70,24,0,0,0,"$40,000 ",40000,956.2655,1,0,6,34000
29,178,1,21763,1,200,20,20,30,15,50,55129,0,White,Minnesota,Yes,5,1,2,1,2,1,3,1,1,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,2,3,3,55129,45,4,70,24,0,0,0,"$40,000 ",40000,956.2655,1,0,6,40000
29,121,0,1978,1,100,3,5,5,no,no,55129,0,White,Minnesota,Yes,5,1,2,1,2,1,3,1,1,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,2,3,3,55129,45,4,70,24,0,0,0,"$40,000 ",40000,956.2655,1,0,6,40000
29,125,1,19369,1,400,2,0,60,no,50,55129,0,White,Minnesota,Yes,5,1,2,1,2,1,3,1,1,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,2,3,3,55129,45,4,70,24,0,0,0,"$40,000 ",40000,956.2655,1,0,6,40000
29,237,1,15329,0.85,300,3,20,15,10,70,55129,0,White,Minnesota,Yes,5,1,2,1,2,1,3,1,1,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,2,3,3,55129,45,4,70,24,0,0,0,"$40,000 ",40000,956.2655,1,0,6,34000
29,186,1,37304,0.85,200,20,3,5,5,30,55129,0,White,Minnesota,Yes,5,1,2,1,2,1,3,1,1,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,2,3,3,55129,45,4,70,24,0,0,0,"$40,000 ",40000,956.2655,1,0,6,34000
31,223,1,3666,0.7,300,2,10,15,15,no,99610,1,White,Alaska,Yes,4,1,2,1,3,8,1,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,1,2,1,99610,20,2,100,34,1,0,1,"$10,000 ",10000,2.337699,1,0,6,7000
31,149,1,32814,0.7,300,2,1,5,15,30,99610,1,White,Alaska,Yes,4,1,2,1,3,8,1,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,1,2,1,99610,20,2,100,34,1,0,1,"$10,000 ",10000,2.337699,1,0,6,7000
31,218,1,6899,0.85,100,20,1,5,10,no,99610,1,White,Alaska,Yes,4,1,2,1,3,8,1,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,1,2,1,99610,20,2,100,34,1,0,1,"$10,000 ",10000,2.337699,1,0,6,8500
31,192,1,32577,0.7,200,1,5,5,15,30,99610,1,White,Alaska,Yes,4,1,2,1,3,8,1,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,1,2,1,99610,20,2,100,34,1,0,1,"$10,000 ",10000,2.337699,1,0,6,7000
31,178,0,21763,1,200,20,20,30,15,50,99610,1,White,Alaska,Yes,4,1,2,1,3,8,1,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,1,2,1,99610,20,2,100,34,1,0,1,"$10,000 ",10000,2.337699,1,0,6,10000
31,135,1,11889,0.7,200,3,10,60,15,70,99610,1,White,Alaska,Yes,4,1,2,1,3,8,1,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,1,2,1,99610,20,2,100,34,1,0,1,"$10,000 ",10000,2.337699,1,0,6,7000
32,173,0,30252,0.7,100,20,3,5,no,30,34787,0,White,Florida,Yes,5,2,6,2,1,1,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,1,2,2,1,34787,50,2,250,65,1,0,1,"$30,000 ",30000,668.342,2,0,6,21000
32,166,0,26103,0.7,400,1,5,60,5,50,34787,0,White,Florida,Yes,5,2,6,2,1,1,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,1,2,2,1,34787,50,2,250,65,1,0,1,"$30,000 ",30000,668.342,2,0,6,21000
32,234,0,35236,1,300,3,0,5,10,30,34787,0,White,Florida,Yes,5,2,6,2,1,1,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,1,2,2,1,34787,50,2,250,65,1,0,1,"$30,000 ",30000,668.342,2,0,6,30000
32,183,0,17878,1,100,1,5,15,5,70,34787,0,White,Florida,Yes,5,2,6,2,1,1,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,1,2,2,1,34787,50,2,250,65,1,0,1,"$30,000 ",30000,668.342,2,0,6,30000
32,163,0,2212,1,300,5,1,5,no,no,34787,0,White,Florida,Yes,5,2,6,2,1,1,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,1,2,2,1,34787,50,2,250,65,1,0,1,"$30,000 ",30000,668.342,2,0,6,30000
32,200,0,5571,0.7,400,5,3,30,10,no,34787,0,White,Florida,Yes,5,2,6,2,1,1,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,1,2,2,1,34787,50,2,250,65,1,0,1,"$30,000 ",30000,668.342,2,0,6,21000
34,87,1,17125,1,400,0,20,30,5,70,52317,1,White,Iowa,Yes,6,1,3,3,1,2,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,2,1,52317,20,2,120,31,1,0,1,"$20,000 ",20000,425.8445,1,0,6,20000
34,37,0,1160,0.85,200,1,0,30,no,no,52317,1,White,Iowa,Yes,6,1,3,3,1,2,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,2,1,52317,20,2,120,31,1,0,1,"$20,000 ",20000,425.8445,1,0,6,17000
34,72,0,34435,1,200,0,3,15,10,30,52317,1,White,Iowa,Yes,6,1,3,3,1,2,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,2,1,52317,20,2,120,31,1,0,1,"$20,000 ",20000,425.8445,1,0,6,20000
34,46,0,23672,0.85,200,1,10,60,10,50,52317,1,White,Iowa,Yes,6,1,3,3,1,2,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,2,1,52317,20,2,120,31,1,0,1,"$20,000 ",20000,425.8445,1,0,6,17000
34,2,0,4488,0.7,100,5,2,5,15,no,52317,1,White,Iowa,Yes,6,1,3,3,1,2,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,2,1,52317,20,2,120,31,1,0,1,"$20,000 ",20000,425.8445,1,0,6,14000
34,101,1,32245,1,400,0,1,15,15,30,52317,1,White,Iowa,Yes,6,1,3,3,1,2,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,2,1,52317,20,2,120,31,1,0,1,"$20,000 ",20000,425.8445,1,0,6,20000
36,228,1,35295,0.7,400,10,20,60,5,30,45069,1,White,Ohio,Yes,6,1,7,4,1,1,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,1,2,2,45069,10,2,100,40,1,0,1,"$25,000 ",25000,1725.138,1,0,6,17500
36,230,1,3847,1,200,1,3,15,15,no,45069,1,White,Ohio,Yes,6,1,7,4,1,1,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,1,2,2,45069,10,2,100,40,1,0,1,"$25,000 ",25000,1725.138,1,0,6,25000
36,127,1,7681,1,400,3,20,30,5,no,45069,1,White,Ohio,Yes,6,1,7,4,1,1,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,1,2,2,45069,10,2,100,40,1,0,1,"$25,000 ",25000,1725.138,1,0,6,25000
36,136,1,20519,0.85,100,10,0,15,no,50,45069,1,White,Ohio,Yes,6,1,7,4,1,1,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,1,2,2,45069,10,2,100,40,1,0,1,"$25,000 ",25000,1725.138,1,0,6,21250
36,185,1,22968,0.7,100,5,20,5,15,50,45069,1,White,Ohio,Yes,6,1,7,4,1,1,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,1,2,2,45069,10,2,100,40,1,0,1,"$25,000 ",25000,1725.138,1,0,6,17500
36,153,1,19695,0.7,400,3,3,30,no,50,45069,1,White,Ohio,Yes,6,1,7,4,1,1,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,1,2,2,45069,10,2,100,40,1,0,1,"$25,000 ",25000,1725.138,1,0,6,17500
37,113,0,28220,0.85,200,0,0,5,5,50,60181,0,White,Illinois,Yes,5,2,5,4,1,1,3,3,2,0,0,NA,Detached garage,Driveway or carport,NA,NA,NA,2,2,2,1,60181,10,3,100,45,1,0,0,"$30,000 ",30000,4373.49,1,0,6,25500
37,32,0,14676,0.7,100,2,0,60,10,70,60181,0,White,Illinois,Yes,5,2,5,4,1,1,3,3,2,0,0,NA,Detached garage,Driveway or carport,NA,NA,NA,2,2,2,1,60181,10,3,100,45,1,0,0,"$30,000 ",30000,4373.49,1,0,6,21000
37,37,0,1160,0.85,200,1,0,30,no,no,60181,0,White,Illinois,Yes,5,2,5,4,1,1,3,3,2,0,0,NA,Detached garage,Driveway or carport,NA,NA,NA,2,2,2,1,60181,10,3,100,45,1,0,0,"$30,000 ",30000,4373.49,1,0,6,25500
37,64,0,25464,0.7,100,20,5,5,10,50,60181,0,White,Illinois,Yes,5,2,5,4,1,1,3,3,2,0,0,NA,Detached garage,Driveway or carport,NA,NA,NA,2,2,2,1,60181,10,3,100,45,1,0,0,"$30,000 ",30000,4373.49,1,0,6,21000
37,48,0,31575,0.7,400,0,2,30,15,30,60181,0,White,Illinois,Yes,5,2,5,4,1,1,3,3,2,0,0,NA,Detached garage,Driveway or carport,NA,NA,NA,2,2,2,1,60181,10,3,100,45,1,0,0,"$30,000 ",30000,4373.49,1,0,6,21000
37,9,0,20880,0.7,100,3,3,5,no,50,60181,0,White,Illinois,Yes,5,2,5,4,1,1,3,3,2,0,0,NA,Detached garage,Driveway or carport,NA,NA,NA,2,2,2,1,60181,10,3,100,45,1,0,0,"$30,000 ",30000,4373.49,1,0,6,21000
42,129,0,13343,0.85,100,1,2,15,15,70,47145,0,White,Indiana,Yes,5,4,3,4,2,1,1,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,1,5,3,1,47145,30,4,300,33,1,0,1,"$20,000 ",20000,46.55275,2,0,6,17000
42,228,1,35295,0.7,400,10,20,60,5,30,47145,0,White,Indiana,Yes,5,4,3,4,2,1,1,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,1,5,3,1,47145,30,4,300,33,1,0,1,"$20,000 ",20000,46.55275,2,0,6,14000
42,121,0,1978,1,100,3,5,5,no,no,47145,0,White,Indiana,Yes,5,4,3,4,2,1,1,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,1,5,3,1,47145,30,4,300,33,1,0,1,"$20,000 ",20000,46.55275,2,0,6,20000
42,131,1,29822,0.85,400,20,1,15,no,30,47145,0,White,Indiana,Yes,5,4,3,4,2,1,1,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,1,5,3,1,47145,30,4,300,33,1,0,1,"$20,000 ",20000,46.55275,2,0,6,17000
42,224,1,5168,0.85,200,3,1,60,10,no,47145,0,White,Indiana,Yes,5,4,3,4,2,1,1,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,1,5,3,1,47145,30,4,300,33,1,0,1,"$20,000 ",20000,46.55275,2,0,6,17000
42,208,1,18265,1,400,3,20,5,5,70,47145,0,White,Indiana,Yes,5,4,3,4,2,1,1,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,1,5,3,1,47145,30,4,300,33,1,0,1,"$20,000 ",20000,46.55275,2,0,6,20000
43,211,1,5640,0.7,100,20,2,30,10,no,33315,0,Black or African American,Florida,Yes,5,1,5,2,1,5,3,1,0,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,2,2,3,33315,25,1,120,34,1,0,1,"$15,000 ",15000,2321.565,1,0,6,10500
43,166,1,26103,0.7,400,1,5,60,5,50,33315,0,Black or African American,Florida,Yes,5,1,5,2,1,5,3,1,0,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,2,2,3,33315,25,1,120,34,1,0,1,"$15,000 ",15000,2321.565,1,0,6,10500
43,128,1,10158,0.7,300,0,10,30,no,70,33315,0,Black or African American,Florida,Yes,5,1,5,2,1,5,3,1,0,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,2,2,3,33315,25,1,120,34,1,0,1,"$15,000 ",15000,2321.565,1,0,6,10500
43,239,1,26999,0.85,100,5,0,30,5,50,33315,0,Black or African American,Florida,Yes,5,1,5,2,1,5,3,1,0,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,2,2,3,33315,25,1,120,34,1,0,1,"$15,000 ",15000,2321.565,1,0,6,12750
43,144,1,29608,1,300,3,5,15,no,30,33315,0,Black or African American,Florida,Yes,5,1,5,2,1,5,3,1,0,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,2,2,3,33315,25,1,120,34,1,0,1,"$15,000 ",15000,2321.565,1,0,6,15000
43,147,1,9592,1,300,10,5,60,no,70,33315,0,Black or African American,Florida,Yes,5,1,5,2,1,5,3,1,0,0,0,NA,NA,NA,Assigned parking space,NA,NA,2,2,2,3,33315,25,1,120,34,1,0,1,"$15,000 ",15000,2321.565,1,0,6,15000
44,20,1,15177,0.7,200,2,1,30,10,70,33594,0,Asian,Florida,Yes,5,1,6,4,1,1,1,2,1,0,0,Attached garage,NA,Driveway or carport,NA,NA,NA,2,2,2,1,33594,35,1,140,39,1,0,0,"$40,000 ",40000,3146.004,1,0,6,28000
44,64,0,25464,0.7,100,20,5,5,10,50,33594,0,Asian,Florida,Yes,5,1,6,4,1,1,1,2,1,0,0,Attached garage,NA,Driveway or carport,NA,NA,NA,2,2,2,1,33594,35,1,140,39,1,0,0,"$40,000 ",40000,3146.004,1,0,6,28000
44,90,1,36359,0.85,100,1,1,30,5,30,33594,0,Asian,Florida,Yes,5,1,6,4,1,1,1,2,1,0,0,Attached garage,NA,Driveway or carport,NA,NA,NA,2,2,2,1,33594,35,1,140,39,1,0,0,"$40,000 ",40000,3146.004,1,0,6,34000
44,91,0,13568,0.85,200,3,20,5,15,70,33594,0,Asian,Florida,Yes,5,1,6,4,1,1,1,2,1,0,0,Attached garage,NA,Driveway or carport,NA,NA,NA,2,2,2,1,33594,35,1,140,39,1,0,0,"$40,000 ",40000,3146.004,1,0,6,34000
44,81,1,16106,0.85,400,1,5,5,10,70,33594,0,Asian,Florida,Yes,5,1,6,4,1,1,1,2,1,0,0,Attached garage,NA,Driveway or carport,NA,NA,NA,2,2,2,1,33594,35,1,140,39,1,0,0,"$40,000 ",40000,3146.004,1,0,6,34000
44,17,0,29317,1,400,20,0,30,no,30,33594,0,Asian,Florida,Yes,5,1,6,4,1,1,1,2,1,0,0,Attached garage,NA,Driveway or carport,NA,NA,NA,2,2,2,1,33594,35,1,140,39,1,0,0,"$40,000 ",40000,3146.004,1,0,6,40000
45,37,1,1160,0.85,200,1,0,30,no,no,85395,0,White,Arizona,Yes,5,6,6,2,1,2,2,2,2,0,0,Attached garage,NA,NA,NA,NA,NA,3,5,3,1,85395,15,0,20,57,0,0,0,"$20,000 ",20000,1808.709,3,0,6,17000
45,68,1,774,0.7,300,10,5,30,no,no,85395,0,White,Arizona,Yes,5,6,6,2,1,2,2,2,2,0,0,Attached garage,NA,NA,NA,NA,NA,3,5,3,1,85395,15,0,20,57,0,0,0,"$20,000 ",20000,1808.709,3,0,6,14000
45,5,1,23726,0.85,400,3,5,60,10,50,85395,0,White,Arizona,Yes,5,6,6,2,1,2,2,2,2,0,0,Attached garage,NA,NA,NA,NA,NA,3,5,3,1,85395,15,0,20,57,0,0,0,"$20,000 ",20000,1808.709,3,0,6,17000
45,82,1,27726,0.7,300,20,10,5,5,50,85395,0,White,Arizona,Yes,5,6,6,2,1,2,2,2,2,0,0,Attached garage,NA,NA,NA,NA,NA,3,5,3,1,85395,15,0,20,57,0,0,0,"$20,000 ",20000,1808.709,3,0,6,14000
45,60,1,34102,1,100,0,0,30,10,30,85395,0,White,Arizona,Yes,5,6,6,2,1,2,2,2,2,0,0,Attached garage,NA,NA,NA,NA,NA,3,5,3,1,85395,15,0,20,57,0,0,0,"$20,000 ",20000,1808.709,3,0,6,20000
45,69,1,7502,0.85,400,5,1,60,5,no,85395,0,White,Arizona,Yes,5,6,6,2,1,2,2,2,2,0,0,Attached garage,NA,NA,NA,NA,NA,3,5,3,1,85395,15,0,20,57,0,0,0,"$20,000 ",20000,1808.709,3,0,6,17000
47,141,1,13968,0.7,100,10,1,5,15,70,59601,1,White,Montana,Yes,5,1,3,3,1,1,3,4,0,0,0,NA,Detached garage,Driveway or carport,NA,NA,NA,2,2,2,1,59601,15,3,150,31,1,0,1,"$15,000 ",15000,211.6639,1,0,6,10500
47,186,1,37304,0.85,200,20,3,5,5,30,59601,1,White,Montana,Yes,5,1,3,3,1,1,3,4,0,0,0,NA,Detached garage,Driveway or carport,NA,NA,NA,2,2,2,1,59601,15,3,150,31,1,0,1,"$15,000 ",15000,211.6639,1,0,6,12750
47,184,0,21685,1,400,10,0,60,15,50,59601,1,White,Montana,Yes,5,1,3,3,1,1,3,4,0,0,0,NA,Detached garage,Driveway or carport,NA,NA,NA,2,2,2,1,59601,15,3,150,31,1,0,1,"$15,000 ",15000,211.6639,1,0,6,15000
47,149,1,32814,0.7,300,2,1,5,15,30,59601,1,White,Montana,Yes,5,1,3,3,1,1,3,4,0,0,0,NA,Detached garage,Driveway or carport,NA,NA,NA,2,2,2,1,59601,15,3,150,31,1,0,1,"$15,000 ",15000,211.6639,1,0,6,10500
47,194,0,6487,1,200,10,20,5,10,no,59601,1,White,Montana,Yes,5,1,3,3,1,1,3,4,0,0,0,NA,Detached garage,Driveway or carport,NA,NA,NA,2,2,2,1,59601,15,3,150,31,1,0,1,"$15,000 ",15000,211.6639,1,0,6,15000
47,157,1,2833,1,400,1,1,60,15,no,59601,1,White,Montana,Yes,5,1,3,3,1,1,3,4,0,0,0,NA,Detached garage,Driveway or carport,NA,NA,NA,2,2,2,1,59601,15,3,150,31,1,0,1,"$15,000 ",15000,211.6639,1,0,6,15000
49,32,1,14676,0.7,100,2,0,60,10,70,2886,0,Black or African American,Rhode Island,Yes,5,1,4,4,1,1,3,1,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,1,3,3,2886,35,4,40,42,0,0,0,"$30,000 ",30000,1961.136,1,0,6,21000
49,67,1,144,0.7,100,2,10,60,no,no,2886,0,Black or African American,Rhode Island,Yes,5,1,4,4,1,1,3,1,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,1,3,3,2886,35,4,40,42,0,0,0,"$30,000 ",30000,1961.136,1,0,6,21000
49,81,1,16106,0.85,400,1,5,5,10,70,2886,0,Black or African American,Rhode Island,Yes,5,1,4,4,1,1,3,1,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,1,3,3,2886,35,4,40,42,0,0,0,"$30,000 ",30000,1961.136,1,0,6,25500
49,41,1,25366,1,100,0,20,5,10,50,2886,0,Black or African American,Rhode Island,Yes,5,1,4,4,1,1,3,1,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,1,3,3,2886,35,4,40,42,0,0,0,"$30,000 ",30000,1961.136,1,0,6,30000
49,64,0,25464,0.7,100,20,5,5,10,50,2886,0,Black or African American,Rhode Island,Yes,5,1,4,4,1,1,3,1,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,1,3,3,2886,35,4,40,42,0,0,0,"$30,000 ",30000,1961.136,1,0,6,21000
49,60,1,34102,1,100,0,0,30,10,30,2886,0,Black or African American,Rhode Island,Yes,5,1,4,4,1,1,3,1,1,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,1,3,3,2886,35,4,40,42,0,0,0,"$30,000 ",30000,1961.136,1,0,6,30000
52,22,1,19679,0.85,100,10,3,30,no,50,97367,0,White,Oregon,Yes,3,2,1,1,2,4,2,1,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,5,2,1,97367,45,3,260,51,1,0,1,"$10,000 ",10000,223.0177,1,0,6,8500
52,49,0,3129,0.7,200,10,5,30,15,no,97367,0,White,Oregon,Yes,3,2,1,1,2,4,2,1,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,5,2,1,97367,45,3,260,51,1,0,1,"$10,000 ",10000,223.0177,1,0,6,7000
52,24,1,35097,0.7,200,1,2,5,10,30,97367,0,White,Oregon,Yes,3,2,1,1,2,4,2,1,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,5,2,1,97367,45,3,260,51,1,0,1,"$10,000 ",10000,223.0177,1,0,6,7000
52,26,0,8993,0.85,300,20,5,5,5,no,97367,0,White,Oregon,Yes,3,2,1,1,2,4,2,1,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,5,2,1,97367,45,3,260,51,1,0,1,"$10,000 ",10000,223.0177,1,0,6,8500
52,33,1,17314,1,100,20,3,30,5,70,97367,0,White,Oregon,Yes,3,2,1,1,2,4,2,1,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,5,2,1,97367,45,3,260,51,1,0,1,"$10,000 ",10000,223.0177,1,0,6,10000
52,29,1,30707,0.85,100,3,10,60,15,30,97367,0,White,Oregon,Yes,3,2,1,1,2,4,2,1,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,5,2,1,97367,45,3,260,51,1,0,1,"$10,000 ",10000,223.0177,1,0,6,8500
53,162,0,28260,0.7,100,5,20,60,no,30,73099,1,White,Oklahoma,Yes,4,1,2,1,2,1,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,1,2,73099,25,3,180,30,1,0,1,"$10,000 ",10000,474.01,1,0,6,7000
53,148,1,20067,0.7,400,0,20,15,no,50,73099,1,White,Oklahoma,Yes,4,1,2,1,2,1,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,1,2,73099,25,3,180,30,1,0,1,"$10,000 ",10000,474.01,1,0,6,7000
53,143,0,22424,0.85,200,0,20,15,15,50,73099,1,White,Oklahoma,Yes,4,1,2,1,2,1,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,1,2,73099,25,3,180,30,1,0,1,"$10,000 ",10000,474.01,1,0,6,8500
53,164,0,4763,0.85,100,2,20,60,10,no,73099,1,White,Oklahoma,Yes,4,1,2,1,2,1,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,1,2,73099,25,3,180,30,1,0,1,"$10,000 ",10000,474.01,1,0,6,8500
53,157,1,2833,1,400,1,1,60,15,no,73099,1,White,Oklahoma,Yes,4,1,2,1,2,1,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,1,2,73099,25,3,180,30,1,0,1,"$10,000 ",10000,474.01,1,0,6,10000
53,147,0,9592,1,300,10,5,60,no,70,73099,1,White,Oklahoma,Yes,4,1,2,1,2,1,2,2,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,1,2,73099,25,3,180,30,1,0,1,"$10,000 ",10000,474.01,1,0,6,10000
54,34,1,25143,0.7,400,5,1,15,10,50,55437,1,White,Minnesota,Yes,5,1,6,4,1,1,2,2,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,3,1,55437,5,0,30,35,1,0,1,"$20,000 ",20000,2665.486,1,0,6,14000
54,89,1,28027,1,200,2,2,5,5,50,55437,1,White,Minnesota,Yes,5,1,6,4,1,1,2,2,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,3,1,55437,5,0,30,35,1,0,1,"$20,000 ",20000,2665.486,1,0,6,20000
54,36,1,32527,1,200,10,5,5,15,30,55437,1,White,Minnesota,Yes,5,1,6,4,1,1,2,2,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,3,1,55437,5,0,30,35,1,0,1,"$20,000 ",20000,2665.486,1,0,6,20000
54,111,1,12360,0.7,100,20,20,30,15,70,55437,1,White,Minnesota,Yes,5,1,6,4,1,1,2,2,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,3,1,55437,5,0,30,35,1,0,1,"$20,000 ",20000,2665.486,1,0,6,14000
54,92,1,17164,1,300,5,10,30,5,70,55437,1,White,Minnesota,Yes,5,1,6,4,1,1,2,2,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,3,1,55437,5,0,30,35,1,0,1,"$20,000 ",20000,2665.486,1,0,6,20000
54,109,1,6754,1,100,5,3,5,10,no,55437,1,White,Minnesota,Yes,5,1,6,4,1,1,2,2,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,3,1,55437,5,0,30,35,1,0,1,"$20,000 ",20000,2665.486,1,0,6,20000
55,49,1,3129,0.7,200,10,5,30,15,no,61832,0,White,Illinois,Yes,5,1,3,5,1,1,3,2,1,1,0,NA,Detached garage,NA,NA,NA,NA,1,2,2,1,61832,30,2,200,44,1,1,0,"$25,000 ",25000,1438.708,2,1,6,17500
55,120,1,31250,0.85,400,20,10,30,15,30,61832,0,White,Illinois,Yes,5,1,3,5,1,1,3,2,1,1,0,NA,Detached garage,NA,NA,NA,NA,1,2,2,1,61832,30,2,200,44,1,1,0,"$25,000 ",25000,1438.708,2,1,6,21250
55,53,1,24149,0.85,300,3,20,30,10,50,61832,0,White,Illinois,Yes,5,1,3,5,1,1,3,2,1,1,0,NA,Detached garage,NA,NA,NA,NA,1,2,2,1,61832,30,2,200,44,1,1,0,"$25,000 ",25000,1438.708,2,1,6,21250
55,92,0,17164,1,300,5,10,30,5,70,61832,0,White,Illinois,Yes,5,1,3,5,1,1,3,2,1,1,0,NA,Detached garage,NA,NA,NA,NA,1,2,2,1,61832,30,2,200,44,1,1,0,"$25,000 ",25000,1438.708,2,1,6,25000
